id,post_date,post_status,post_title,post_content,post_excerpt,post_type,ping_status,comment_status,post_categories,actividad_destino
3701,31/07/13 22:40,publish,One & Only Palmilla Resort es el hotel nÌ¼mero uno en la lista de Expedia Insiders Selectå¨ 2013,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/08/One-Only-Palmilla-Expedia-12.jpg""><img class=""alignleft size-medium wp-image-3739"" alt=""One-&amp;-Only-Palmilla---Expedia-(12)"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/08/One-Only-Palmilla-Expedia-12-300x199.jpg"" width=""300"" height=""199"" /></a>‰Û¢ One &amp; Only Palmilla Resort recibirÌÁ impulso en el marketing y exposiciÌ_n en las plataformas de Expedia a nivel mundial.
Los Cabos, BCS. Julio de 2013 One &amp; Only Palmilla Resort, hotel de cinco estrellas situado en Los Cabos, MÌ©xico; es reconocido por Expedia como el hotel nÌ¼mero uno en su lista Insiders Selectå¨ 2013, donde se incluyen a los hoteles mejor evaluados a nivel mundial por sus clientes a travÌ©s de los sitios de internet.
El ranking destaca a hoteles alrededor del mundo, incluyendo una amplia gama de tipos y categorÌ_as de propiedades. 650 hoteles fueron cuidadosamente seleccionados para formar parte de este exclusivo grupo de entre mÌÁs de 205,000 propiedades disponibles en los sitios de Expedia. Los hoteles que se encuentran dentro la lista de Insiders‰Ûª Select son calificados de acuerdo a la puntuaciÌ_n que mÌÁs de un millÌ_n de clientes de Expedia dieron en las reseÌ±as recibidas durante el 2012.
Entre los beneficios que recibirÌÁ One &amp; Only Palmilla Resort, se incluye el impulso en el marketing y exposiciÌ_n en las plataformas de Expedia, asÌ_ como la distinciÌ_n de ser uno de los mejores hoteles disponible para los millones de consumidores que visitan los sitios de Expedia todos los meses, para bÌ¼squeda y reservaciÌ_n de sus viajes.
""One &amp; Only Palmilla Resort ofrece el mÌÁximo nivel en lujo, consistencia y servicio; y este reconocimiento es testimonio de la calidad y atenciÌ_n al detalle que ofrecemos a cada uno de nuestros valiosos huÌ©spedes"", comentÌ_ Peter L. Bowling, Director General de One &amp; Only Palmilla Resort.
""Desde que nos asociamos con Expedia hace tres aÌ±os, nuestra visibilidad frente a un pÌ¼blico global y la capacidad para ofrecer paquetes personalizables que se adapten a las necesidades de nuestros clientes ha crecido de manera exponencial. Somos un orgulloso socio de la compaÌ±Ì_a y estamos encantados de encabezar lista Insiders 'Select de este aÌ±o"", comentÌ_ Bowling.
El grupo Expedia informÌ_ recientemente que la demanda de viajes a Los Cabos creciÌ_ en 25% durante el 2012, con mÌÁs del 60% de las reservas atribuidas a paquetes vacacionales.
‰ÛÏQuiero hacer una menciÌ_n especial a One &amp; Only Palmilla como merecedor de este reconocimiento, que es una muestra mÌÁs de la alta hotelerÌ_a que distingue a Los Cabos, lo cual nos posiciona a nivel mundial,‰Û dijo RubÌ©n Reachi Lugo, Secretario de Turismo del Estado de Baja California Sur.
‰ÛÏLos Cabos estÌÁ viviendo un momento muy interesante ‰ÛÒ con proyectos en desarrollo que van a refrescar el destino e incremento en la capacidad aÌ©rea ‰ÛÒ lo cual es el resultado de la colaboraciÌ_n con importantes socios como Expedia, que son vitales para el Ì©xito comercial del destino.""
Para obtener mayor informaciÌ_n de One &amp; Only Palmilla Resort visite:
http://palmilla.oneandonlyresorts.com
Consulte la lista completa de propiedades de Expedia Insiders Selectå¨ 2013 en:
http://www.expedia.com/p/hotel-promo/insiders-select.htm.
MÌÁs informaciÌ_n sobre los cabos en: http://visitloscabos.travel/",,press-release,closed,closed,,
3717,05/08/13 15:38,publish,COMPITE ‰ÛÏEL ARCO‰Û POR SER LA OCTAVA MARAVILLA DEL MUNDO,"[sociallinkz]
<img class=""size-medium wp-image-3736 alignleft"" style=""text-align: center;"" alt=""El-Arco-Maravilla-del-Mundo"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/08/El-Arco-Maravilla-del-Mundo-200x300.jpg"" width=""200"" height=""300"" />El famoso Arco de Cabo San Lucas, la imagen mÌÁs representativa de Los Cabos, Baja California Sur, compite por ser la octava maravilla del mundo. Se trata de una formaciÌ_n rocosa que sale del ocÌ©ano en la punta de la penÌ_nsula, ubicada en la uniÌ_n del Mar de CortÌ©s y el OcÌ©ano PacÌ_fico.
Conocido tambiÌ©n como ‰ÛÏEl fin de la tierra‰Û, este punto es una popular atracciÌ_n turÌ_stica y el mÌÁs fotografiado, sÌ_lo se puede llegar a Ì©l en lancha desde la marina de Cabo San Lucas en tan sÌ_lo 5 minutos, durante el trayecto se encuentran colonias de leones marinos disfrutando un baÌ±o de sol sobre las rocas.
En el siglo XVI, Cabo San Lucas fue un importante punto para los galeones espaÌ±oles, por lo cual El Arco se convirtiÌ_ en un escondite natural y torre de vigÌ_a para los piratas que esperaban el paso de los buques mercantes cargados de oro y especias.
El sitio Virtual Tourist, que forma parte de la comunidad de TripAdvisor Media Group, lanzÌ_ una convocatoria para elegir a la prÌ_xima octava maravillaåÊdel mundo. Sus usuarios deberÌÁn votar por su sitio turÌ_stico favorito de una lista de 67 lugares.
El Arco compite entre los cinco sitios turÌ_sticos mÌÁs distintivos de MÌ©xico. La votaciÌ_n estarÌÁ abierta hasta el 30 de septiembre en el sitio http://www.visitmexico.com/es/octava-maravilla-mexico y durante este tiempo los usuarios podrÌÁn compartir sus experiencias y recomendaciones.",,press-release,closed,closed,,
3732,07/08/13 23:19,publish,13er Torneo Anual BISBEEå«S CABO DEL ESTE OFFSHORE,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/08/chuckyvanwormer.jpg""><img class=""alignleft size-medium wp-image-3733"" alt=""1"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/08/chuckyvanwormer-300x294.jpg"" width=""300"" height=""294"" /></a>El decimotercer Torneo Anual de Bisbee Cabo del Este Offshore celebradoåÊ en julio 23 al 27 ‰ÛÒ fue todo un Ì©xito åÊcon el clima casi perfecto y que fue descrito por el director del torneo, Wayne Bisbee comoåÊ ""Una semana excelente de pesca."" Este torneo internacional el cual tuvo un total de 70 equipos registrados incluyendo uno de Sidney, Australia - se componÌ_a de 391 pescadores a bordo de pangas hasta yates de lujo hasta 80 pies, todos con la esperanza de llevarse parte de la bolsa acumulada de $ 638.000 dÌ_lares , la mÌÁs grande en la historia de Cabo del Este.
Un giro en el evento de este aÌ±o, fue la participaciÌ_n de <i>Titan </i>un velero Beneteau de 57 pies, que entro a todas las categorÌ_as disponibles, desafiando a todas las lanchas impulsadas por motores, por primera vez en la historia del torneo.
Los peces a clasificar eran marlÌ_n azul y negro con peso mÌ_nimo de 300 libras, tuna y dorado excediendo las 40 y 30 libras como peso mÌ_nimo respectivamente. TambiÌ©n en la categorÌ_a de capturar y soltar contaban los peces picudos de menor peso exitosamente liberados.
El primer dÌ_a fue de la especie dorado, ya que en la divisiÌ_n deåÊ tunas y marlins no hubo peces clasificatorios. Fueron 58 åÊmarlins los liberados ese dÌ_a.
Tres dorados fueron llevados a la bÌÁscula, el Ganador de $24,225 dÌ_lares fue Jesus Corona a bordo del <i>Oso Loco </i>con un peso de 44.6 libras.
Las ganancias del dÌ_a para la divisiÌ_n de tuna y marlÌ_n, se acumularon para el siguiente dÌ_a de pesca incrementando la bolsa a $49,300 dÌ_lares para tuna y $277,950 para marlÌ_n.
En el segundo dÌ_a, el nÌ¼mero de peces picudos liberados aumento a 73, pero los dorados permanecieron en 5.
El numero de tunas incremento a uno cuando <i>La Hielera </i>llego a la estaciÌ_n de pesaje con una tuna de 192 libras pescada por Chucky Van Wormer, anteriormente ganador y socio propietario de Van Wormer resorts .
Le tomÌ_ casi 4 horas en poder pescarla con una lÌ_nea de 50 libras, usando como carnada un caballito vivo, que hizo ganar a Van Wormer los mÌÁximos honores de tuna, junto con la bolsa acumulada de dos dÌ_as y el premio mayor del torneo de $63,150 dÌ_lares.
TambiÌ©n hubo 5 dorados clasificatorios en el Segundo dÌ_a de pesca, Ì©l ganador fue Ray Donovan a bordo del <i>19‰Ûªs Toy </i>recibiendo $24,225 dÌ_lares por el dorado mÌÁs grande del segundo dÌ_a con un peso de 46.6 libras.
El Ì¼ltimo dÌ_a estuvo lleno de tensiÌ_n, habÌ_a una bolsa acumulada de $461,000 dÌ_lares en la divisiÌ_n de marlÌ_n para los equipos que habÌ_an participado en todas las categorÌ_as opcionales (jackpots o apuestas adicionales), pero la pregunta permanecÌ_a, habrÌ_a un segundo aÌ±o sin åÊningÌ¼n marlÌ_n clasificatorio?
La divisiÌ_n de dorados produjo 25 capturas confirmadas 2 å_åÊ veces del total delåÊ dÌ_a anterior, Jerald Roberts a bordo de <i>Hot Rod </i>obtuvo el dorado mÌÁs grande del tercer dÌ_a y del torneo en general con una pieza de 47.8 libras, el equipo gano $38,925 dÌ_lares.
El total de tunas capturadas fueron 11, el equipo <i>High Life </i>ganÌ_ el tercer dÌ_a de esta categorÌ_a con una tuna de 146 libras, pescada por Mike Reiner, ganando un total de $24,225 dÌ_lares.
A las 4 de la tarde, el plazo final de lÌ_neas fuera del agua, el torneo oficialmente habÌ_a concluido y aun ningÌ¼n marlÌ_n habÌ_a sido pesado. Sin embargo el equipo 4 Generaciones habÌ_a reportado la captura y abordaje de un marlin azul. AdemÌÁs a las 3:13 de la tarde la embarcaciÌ_n Eclipse 91 con el equipo Hayseeds habÌ_a reportado tambiÌ©n el anzuelo de un marlin. El primer marlin traÌ_do a bÌÁscula no calificÌ_ ya que su peso fue de 247 libras, dejando descalificado al equipo 4 Generaciones.
Fue hasta las 5:50 la embarcaciÌ_n Eclipse 91, una Phoenix de 29 pies, de dos motores, parte de la flota de Hotel Buenavista Beach Resort llegÌ_ con lo que parecÌ_a ser el marlin ganador, esto basado en la larga cola de un marlin visible desde la cabina. A medida que el pez estaba siendo preparado para su pesaje, participantes y espectadores esperaban ansiosamente el peso, el cual fue de 337 libras en una bÌÁscula IWS certificada.
El equipo ‰ÛÏThe Hayseeds‰Û procedentes de Oregon dieron, a su CapitÌÁn Alejandro Castro, todo el crÌ©dito.
<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/08/eclispe-1.jpg""><img class=""alignleft size-medium wp-image-3734"" alt=""2"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/08/eclispe-1-300x186.jpg"" width=""300"" height=""186"" /></a>åÊ‰ÛÏEl nunca dejo de intentarloåÊ en los tres dÌ_as‰Û menciono Grant James CapitÌÁn del equipo, el pez se comiÌ_ un barrilete vivo con un anzuelo circular Mustad. Rodney peleo por 1 hora y media con un equipo Penn åÊInternacional<i> </i>montado en una caÌ±a <i>Tuna Stick, </i>proporcionado por<i> Mark Davis</i> with 80-pound <i>Tuf-Line</i>.
‰ÛÏMe tome mi tiempo y siempre con la esperanza de no perderlo‰Û aÌ±adiÌ_ Rodney Normand. Este marlÌ_n azulåÊ de 337 libras fue el ganador ya que fue el primero y Ì¼nico marlÌ_n durante el torneo de tres dÌ_as. El equipo se llevo el total acumulado de $44,100.
La ceremonia de premiaciÌ_n se llevo a cabo en la playa del Hotel Buenavista Beach Resort con el mar de CortÌ©s como fondo para la presentaciÌ_n a los equipos ganadores del torneo Bisbee Cabo del Este Offshore.
El premio ‰ÛÏDavid Wirth Release‰Û en laåÊ de divisiÌ_n de capturar y soltar: <i>Fishing for Business </i>primer lugar obtuvo 1900 puntos al liberar 9 marlins rayados y uno azul. <i>Crank it up</i> en segundo lugar con 3 rayados, dos azules y un pez vela y el Ì¼nico marlÌ_n negro liberado del torneo. <i>One and Only </i>se llevo el tercer lugar con cinco marlÌ_n rayados y 3 azules. Todo recibieron hermosos trofeos del escultor David Wirth.
Este aÌ±o se implementÌ_ una nueva divisiÌ_n, la del Equipo Pescador Junior, ‰ÛÏCosta Top Junior Angler Team‰ÛåÊ y el premio fue para los niÌ±os, Spencer Dow de trece aÌ±os de edad y que soltÌ_ 3 marlines rayados; Y su hermano mÌÁs grande de 15 aÌ±os, Riley Dow, que tambiÌ©n soltÌ_ un marlin rayado, pero ademÌÁs presentÌ_ a bÌÁscula un dorado. El equipo se complementaba con sus abuelos. Ambos recibieron 2 lentes Costa del Mar por su participaciÌ_n y por ser el equipo vencedor en esta categorÌ_a.
‰ÛÏNuestra tripulaciÌ_n trabaja igual de duro y eficientemente con el pescador casual que viene una vez por aÌ±o o el que viene e invierte en un evento de esta importancia. Lo mismo paso en 2007 donde nuestro barco y con un equipo conformado de colaboradores ganaron el evento tambiÌ©n‰Û mencionÌ_ Axel Valdez de Hotel Buenavista Beach Resort. ‰ÛÏCada aÌ±o nuestros botes son reservados con bastante tiempo de anterioridad para estos torneos, asÌ_ que si gustas pescar con alguno de nuestros equipos ganadores, hÌÁganlo con tiempo‰ÛåÊ recomendÌ_ Axel Valdez.
Valdez tambiÌ©n comentÌ_, ‰ÛÏQue gracias a los patrocinadores por proporcionar con equipo de la mÌÁs alta calidad que apoyan nuestra flota para lograr estos resultados‰Û. Parte de los patrocinadores son:
<ul>
	<li>Jeff Pierce ‰ÛÒ Mustad Hooks USA</li>
	<li>Mark Davis ‰ÛÒ Host of Big Water Adventures</li>
	<li>Penn Reels and Rods</li>
	<li>Berkley Saltwater Line</li>
	<li>Tuf Braded Lines</li>
	<li>Pelagic Gear</li>
</ul>
Ya con la vista en el evento del 2014, el director del torneo, Wayne Bisbee, orgullosamente mencionÌ_ ‰ÛÏYa con el recuento de todo, tuvimos una increÌ_ble semana de pesca. Solo que no hubo el ‰ÛÏPEZ‰Û que se llevarÌÁ todo el dinero. Sin embargo, se capturaron y soltaron 214 picudos, 36 dorados capturados y 12 tunas. Y ahora que el patrocinador oficial Cabo Riviera ha expandido su marina, la noticia correrÌÁ acerca del Bisbee Cabo del Este Offshore. Y no les sorprenda, si este evento se une a los rangos de los selectos y poco torneos con bolsa de millÌ_n de dÌ_lares en el mundo, el prÌ_ximo aÌ±o o en dos mÌÁs‰Û.",,press-release,closed,closed,,
3320,13/06/13 13:34,publish,Paddle to the End,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/06/PADDLE.jpg""><img class=""aligncenter size-medium wp-image-3321"" alt=""PADDLE"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/06/PADDLE-200x300.jpg"" width=""200"" height=""300"" /></a>",,eventos,closed,closed,,
3322,13/06/13 13:34,publish,Gala Dinner at Cocina del Mar,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/06/GALA-DINNER.jpg""><img class=""aligncenter size-medium wp-image-3323"" alt=""GALA DINNER"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/06/GALA-DINNER-182x300.jpg"" width=""182"" height=""300"" /></a>",,eventos,closed,closed,,
3324,13/06/13 13:38,publish,8TH Anniversary Passion Club & Lounge,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/06/540539_501918126522010_373815746_n.jpg""><img class=""aligncenter size-medium wp-image-3325"" alt=""540539_501918126522010_373815746_n"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/06/540539_501918126522010_373815746_n-300x200.jpg"" width=""300"" height=""200"" /></a>",,eventos,closed,closed,,
3326,13/06/13 13:48,publish,"7a ediciÌ_n Festival Ritmos, colores y sabores Los Cabos","<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/06/RITMOS.jpg""><img class=""aligncenter size-medium wp-image-3327"" alt=""RITMOS"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/06/RITMOS-174x300.jpg"" width=""174"" height=""300"" /></a>",,eventos,closed,closed,,
2788,20/03/13 23:28,publish,Riu Santa Fe,"Resort exclusivo todo-incluido con 902 habitaciones, ubicado a un costado del lujoso RIU Palace Cabo San Lucas, frente al famoso Arco y al borde de una de la playas mÌÁs hermosas de Cabo San Lucas. Nuestras instalaciones de primera incluyen restaurantes de especialidades, bares, discoteca y un mini-club con actividades diarias. Para los aficionados al deporte contamos con un bar deortivo, centro de salud, canchas de tenis, sauna y jacuzzi. Los incomparables servicios y amenidades de RIU Santa Fe brindan la oportunidad al huÌ©sped de disfrutar de unas vacaciones para toda la familia a precios dentro de su alcance.","Recientemente inaugurado, este resort de 902 habitaciones opera en modalidad todo-incluido. Se ubica a un costado del lujoso RIU Palace Cabo San Lucas, frente al cÌ©lebre Arco y a la orilla de una de las playas mÌÁs hermosas de Cabo San  Lucas.",hoteles,closed,closed,,
2784,20/03/13 23:28,publish,Pueblo Bonito Sunset Beach Resort & Spa,"Resort espectacular con vista al OcÌ©ano PacÌ_fico y a un amplio trecho de prÌ_stina playa privada. Asombrosas villas estilo hacienda que albergan 326 suites åÊse desploman hacia el mar a lo largo de una colina de 20.2 has. Cada suite ofrece espectaculares vistas del mar. Disfruta de magnÌ_ficos atardeceres desde el Gran Lobby, ubicado a una altura de aproximadamente 20 pisos sobre el PacÌ_fico. Antes de cenar en uno de nuestros innovadores restaurantes, relÌÁjate con una bebida refrescante en alguno de nuestros tres bares Ì_ pide servicio a cuartos a la hora que se te antoje. El spa del Sunset Beach, el mÌÁs grande y lujoso de Los Cabos, estÌÁ a tu disposiciÌ_n, asÌ_ como el moderno gimnasio y centro de salud con barra de jugos frescos. Si la diversiÌ_n al aire libre es lo tuyo, nuestras albercas, jacuzzis y canchas de tenis estÌÁn a tus Ì_rdenes. Una notable colecciÌ_n de obras de arte de los siglos XVII y XVIII acentÌ¼an la decoraciÌ_n del lobby principal y otras ÌÁreas del resort.","Asombrosas villas estilo hacienda descienden por una colina que da al PacÌ_fico, desplomÌÁndose hacia el mar. Albergan 326 magnÌ_ficas suites, cada una con maravillosas vistas al mar.",hoteles,closed,closed,,
3329,13/06/13 13:50,publish,El Ganzo Farmerå«s Market,"<a href=""http://visitaloscabos.travel/wp-content/uploads/2013/06/FARMERS.jpg""><img class=""aligncenter size-medium wp-image-3330"" alt=""FARMERS"" src=""http://visitaloscabos.travel/wp-content/uploads/2013/06/FARMERS-193x300.jpg"" width=""193"" height=""300"" /></a>",,eventos,closed,closed,,
